S.No,Store Name,Address,Pincode,City,State,Phone,Store Page URL
783,"Pizza Hut - Arjun Nagar, Hapur","No G1, No A2, A2a, A4, A4a, A3 & A3a, Hapur Road, Rafiq Nagar, Hapur, Uttar Pradesh, India",245101,Hapur,Uttar Pradesh,089291 16123,https://restaurants.pizzahut.co.in/pizza-hut-ph-arjun-nagar-hapur-pizza-restaurant-rafiq-nagar-hapur-173916/Home
784,"Pizza Hut - Civil Lines, Jhansi","No 943, Om Complex, Shivpuri Road, Civil lines, Jhansi, Uttar Pradesh, India",284001,Jhansi,Uttar Pradesh,070650 09096,https://restaurants.pizzahut.co.in/pizza-hut-civil-lines-pizza-delivery-civil-lines-jhansi-1321/Home
785,"Pizza Hut - Medical Road, Jhansi","No 265, NH 25, Medical Road, Bundelkhand University, Jhansi, Uttar Pradesh, India",284128,Jhansi,Uttar Pradesh,095068 27040,https://restaurants.pizzahut.co.in/pizza-hut-ph-medical-road-jhansi-pizza-restaurant-medical-road-jhansi-169709/Home
786,"Pizza Hut - Gurudev Palace, Kanpur","Gaurav Palace, 117/483Q Sharda Nagar, GT రోడ్డు, Lakhanpur, Kanpur, Uttar Pradesh, India",208024,Kanpur,Uttar Pradesh,097116 01969,https://restaurants.pizzahut.co.in/pizza-hut-ph-gurdev-palace-sharda-nagar-pizzerias-lakhanpur-kanpur-185417/Home
787,"Pizza Hut - Saket Nagar, Kanpur","No 127/195 & W1, Juhi Kalan, Saket Nagar, Kanpur, Uttar Pradesh, India",208014,Kanpur,Uttar Pradesh,084473 18378,https://restaurants.pizzahut.co.in/pizza-hut-ph-saket-nagar-kanpur-pizza-restaurant-saket-nagar-kanpur-127817/Home
788,"Pizza Hut - Square Mall, Kanpur","No 8 to 10, 3rd Floor, Z Square Mall, MG Road, Kanpur, Uttar Pradesh, India",208001,Kanpur,Uttar Pradesh,089290 33534,https://restaurants.pizzahut.co.in/pizza-hut-mg-road-pizza-restaurant-mg-road-kanpur-1320/Home
789,"Pizza Hut - Mansurpur, Khatauli",,251203,Khatauli,Uttar Pradesh,,https://restaurants.pizzahut.co.in/pizza-hut-mansurpur-khatauli-in-uttar-pradesh-khatauli-mansurpur-99721/Home
790,"Pizza Hut - Antas Mall, Lucknow","No CP 1/23, Antas Mall, Vardhan Khand, Gomti Nagar Extn, Sector 1, Lucknow, Uttar Pradesh, India",226010,Lucknow,Uttar Pradesh,097116 73173,https://restaurants.pizzahut.co.in/pizza-hut-ph-antas-mall-lucknow-pizzerias-gomti-nagar-extn-sector-1-lucknow-188979/Home
791,"Pizza Hut - Awadh Mall, Lucknow","FC 1,SN 15 & 16, One Awadh Centre, Gomti Nagar,Vibhuti Khand, Lucknow, Uttar Pradesh, India",226016,Lucknow,Uttar Pradesh,070650 05799,https://restaurants.pizzahut.co.in/pizza-hut-vibhuti-khand-pizza-restaurant-vibhuti-khand-lucknow-22457/Home
792,"Pizza Hut - Burlington, Lucknow","Ground & 1st Floor, Vidhan Sabha Marg, Burlington Crossing, Lucknow, Uttar Pradesh, India",226001,Lucknow,Uttar Pradesh,073033 61146,https://restaurants.pizzahut.co.in/pizza-hut-ph-burglition-crossing-lucknow-pizza-restaurant-burlington-crossing-lucknow-322888/Home
793,"Pizza Hut - Crown Mall, Lucknow","Unit No FC 12, 2nd Floor, Crown Mall, Plot No 22, Faizabad Road, Opposite BBD College, Lucknow, Uttar Pradesh, India",226028,Lucknow,Uttar Pradesh,070650 11822,https://restaurants.pizzahut.co.in/pizza-hut-faizabad-road-pizza-restaurant-faizabad-road-lucknow-98969/Home
794,"Pizza Hut - Emrald Mall, Lucknow","2nd Floor, Food Court, Emerald Mall, LDA Colony, Sector D1, Lucknow, Uttar Pradesh, India",226012,Lucknow,Uttar Pradesh,089290 35798,https://restaurants.pizzahut.co.in/pizza-hut-emrald-mall-lucknow-in-uttar-pradesh-lucknow-sector-d1-77004/Home
795,"Pizza Hut - Engineering College Road Aliganj, Lucknow","No 36, Jankipuram, Engineering College Rd, Aliganj, Sector A, Lucknow, Uttar Pradesh, India",226021,Lucknow,Uttar Pradesh,084471 07541,https://restaurants.pizzahut.co.in/pizza-hut-ph-engineering-college-road-aliganj-pizza-restaurant-aliganj-sector-a-lucknow-129772/Home
796,"Pizza Hut - Gomti Nagar, Lucknow","CP 198, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh, India",226010,Lucknow,Uttar Pradesh,091207 56497,https://restaurants.pizzahut.co.in/pizza-hut-gomti-nagar-pizza-restaurant-gomti-nagar-lucknow-26833/Home
797,"Pizza Hut - Lulu Mall, Lucknow","2nd Floor, Food Court, Lulu Mall, Amar Shaheed Path, Golf City, Lucknow, Uttar Pradesh, India",226030,Lucknow,Uttar Pradesh,091512 02082,https://restaurants.pizzahut.co.in/pizza-hut-ph-lulu-mall-lucknow-pizza-restaurant-golf-city-lucknow-172021/Home
798,"Pizza Hut - Phoenix Palassio Mall, Lucknow","SN S19, 2nd Floor, Phoenix Palassio Mall, Ardonamau, Gomti Nagar, Sector 7, Near Ekana Cricket Stadium, Lucknow, Uttar Pradesh, India",226002,Lucknow,Uttar Pradesh,089295 93716,https://restaurants.pizzahut.co.in/pizza-hut-gomti-nagar-sector-7-pizza-restaurant-gomti-nagar-sector-7-lucknow-98968/Home
799,"Pizza Hut - Phoenix United, Lucknow","FC 15, 4th Flr, Phoenix United Mall, LDA Colony, Kanpur Rd, Alambagh, Sector B, Bargawan, Lucknow, Uttar Pradesh, India",226012,Lucknow,Uttar Pradesh,089295 93717,https://restaurants.pizzahut.co.in/pizza-hut-ph-phoenix-united-mall-lucknow-pizza-restaurant-alambagh-sector-b-lucknow-108233/Home
800,"Pizza Hut - Saharaganj Mall, Lucknow","SN 416, 4th Floor, Saharaganj Mall, Shahnajaf Road, Lucknow, Uttar Pradesh, India",226001,Lucknow,Uttar Pradesh,070650 00438,https://restaurants.pizzahut.co.in/pizza-hut-shahnajaf-road-pizza-delivery-shahnajaf-road-lucknow-1260/Home
801,"Pizza Hut - Thakurganj, Lucknow","No 439 B/065, Manjutandon Chauraha, Thakurganj, Near Tondon Marg, Lucknow, Uttar Pradesh, India",226003,Lucknow,Uttar Pradesh,097117 81698,https://restaurants.pizzahut.co.in/pizza-hut-ph-thakurganj-chowk-lucknow-pizzerias-thakurganj-lucknow-197663/Home
802,"Pizza Hut - Vrindavan Colony, Lucknow","No 16/CP/201 , No 2, UGF, Vridanvan Colony, Near SGPGI, Lucknow, Uttar Pradesh, India",226014,Lucknow,Uttar Pradesh,084472 23145,https://restaurants.pizzahut.co.in/pizza-hut-ph-vrindavan-yojna-lucknow-pizza-restaurant-vridanvan-colony-lucknow-125847/Home
803,"Pizza Hut - Dwarkapuri, Mathura",,281001,Mathura,Uttar Pradesh,,https://restaurants.pizzahut.co.in/pizza-hut-dwarkapuri-mathura-in-uttar-pradesh-mathura-dwarkapuri-19102/Home
804,"Pizza Hut - Mathura Expressway, Mathura","DIL, Food Street, Mauza Chamuha,Chhata,Mathura Highway, Mathura, Uttar Pradesh, India",281001,Mathura,Uttar Pradesh,089583 96656,https://restaurants.pizzahut.co.in/pizza-hut-mathura-highway-pizza-takeaway-mathura-highway-mathura-22989/Home
805,"Pizza Hut - Garh Road, Meerut","Plot 372 & 372/1, Gr Flr, The Galleria, Garh Road, Near Bus Stand, Meerut, Uttar Pradesh, India",250001,Meerut,Uttar Pradesh,089296 45626,https://restaurants.pizzahut.co.in/pizza-hut-ph-panchsheel-colony-garh-road-meerut-pizza-restaurant-garh-road-meerut-119578/Home
806,"Pizza Hut - Pallavpuram, Meerut","AP & C4, Mseven, Block A, Pallavpuram, Meerut, Uttar Pradesh, India",250110,Meerut,Uttar Pradesh,098992 89313,https://restaurants.pizzahut.co.in/pizza-hut-ph-mseven-pallavpuram-pizza-restaurant-pallavpuram-meerut-146783/Home
807,"Pizza Hut - Buddi Vihar, Moradabad","Lata Shopping Mall, LIC Office Rd, Vikas Colony, Buddhi Vihar, Moradabad, Uttar Pradesh, India",244001,Moradabad,Uttar Pradesh,063956 07739,https://restaurants.pizzahut.co.in/pizza-hut-ph-buddhi-vihar-moradabad-pizzerias-buddhi-vihar-moradabad-180266/Home
808,"Pizza Hut - Delhi - Haridwar Road, Khatauli","Ground Floor, Delhi Haridwar Rd, Muzaffarnagar, Bhainsi, Muzaffarnagar, Uttar Pradesh, India",251201,Muzaffarnagar,Uttar Pradesh,070650 11779,https://restaurants.pizzahut.co.in/pizza-hut-bhainsi-pizza-restaurant-bhainsi-muzaffarnagar-81396/Home
809,"Pizza Hut - Amrapali Platinum Sector 119, Noida","Shopping Arcade, 2 & 3, Amrapali Platinum, Sector 119, Noida, Uttar Pradesh, India",201304,Noida,Uttar Pradesh,089290 37754,https://restaurants.pizzahut.co.in/pizza-hut-ph-sec-119-noida-pizza-restaurant-sector-119-noida-123073/Home
810,"Pizza Hut - Golden I Mall, Greater Noida","S No 12 & 12 A, Golden I Mall, Plot No 11, Techzone, Sector 4, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,089290 35335,https://restaurants.pizzahut.co.in/pizza-hut-ph-golden-i-mall-noida-pizzerias-sector-4-noida-275367/Home
811,"Pizza Hut - Gulshan 129, Noida","No 129, Plot No C3 & E1, Gulshan Mall, Noida Greater Noida Expressway, Sector 129, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,089290 33542,https://restaurants.pizzahut.co.in/pizza-hut-ph-gulshan-mall-129-noida-pizzerias-sector-129-noida-253828/Home
812,"Pizza Hut - Logix Mall, Noida","3rd Floor, Logix Mall Food Court, PN BW 58,Sector 32, Near Noida City Center Metro, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,070650 09092,https://restaurants.pizzahut.co.in/pizza-hut-sector-32-pizza-restaurant-sector-32-noida-6144/Home
813,"Pizza Hut - North Eye Mall, Noida","UN 1 To 4, Ground Floor, North Eye Mall, West Wing,Sector 74, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,098995 70525,https://restaurants.pizzahut.co.in/pizza-hut-sector-74-pizza-restaurant-sector-74-noida-60338/Home
814,"Pizza Hut - Paras One Sector 133, Noida","No 10, 12, 24 & 25, GF, Paras One 33, Noida Expressway, Sector 133, Noida, Uttar Pradesh, India",201304,Noida,Uttar Pradesh,089290 40711,https://restaurants.pizzahut.co.in/pizza-hut-ph-paras-one33-mall-noida-pizza-restaurant-sector-133-noida-123070/Home
815,"Pizza Hut - Sector 104, Noida","Shop No KM 003, Ground Floor, Sector 104, Noida, Uttar Pradesh, India",201304,Noida,Uttar Pradesh,089290 38691,https://restaurants.pizzahut.co.in/pizza-hut-sector-104-pizza-restaurant-sector-104-noida-108367/Home
816,"Pizza Hut - Sector 27, Noida","Unit No G5, G7, G8, GF, Parsavnath Plaza, Sector 27, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,089296 48045,https://restaurants.pizzahut.co.in/pizza-hut-ph-parsavnath-plaza-sec-27-noida-pizza-restaurant-sector-27-noida-121157/Home
817,"Pizza Hut - Sector 62, Noida","KT 1 & 2, C 25, Stellar IT Park, Sector 62, Noida, Uttar Pradesh, India",201301,Noida,Uttar Pradesh,098995 69454,https://restaurants.pizzahut.co.in/pizza-hut-sector-62-pizza-restaurant-sector-62-noida-1449/Home
818,"Pizza Hut - Sector 73, Noida",,201307,Noida,Uttar Pradesh,,https://restaurants.pizzahut.co.in/pizza-hut-sector-73-noida-in-uttar-pradesh-noida-basi-bahuddin-nagar-23192/Home
819,"Pizza Hut - Sector-150, Noida Gautam Budh Nagar",,201310,Noida,Uttar Pradesh,,https://restaurants.pizzahut.co.in/pizza-hut-sector-150-noida-gautam-budh-nagar-in-uttar-pradesh-noida-noida-gautam-budh-nagar-21038/Home
820,"Pizza Hut - World One Sector 90, Noida","GF, Tower B, World One, S No G 18 & 19, Sector 90, Noida, Uttar Pradesh, India",201305,Noida,Uttar Pradesh,089290 41352,https://restaurants.pizzahut.co.in/pizza-hut-ph-world-one-noida-pizza-restaurant-sector-90-noida-121521/Home
821,"Pizza Hut - Civil Lines, Allahabad","Shop No 31/31, SP Marg, Civil lines, Prayagraj, Uttar Pradesh, India",211001,Prayagraj,Uttar Pradesh,089290 21995,https://restaurants.pizzahut.co.in/pizza-hut-civil-lines-pizza-restaurant-civil-lines-prayagraj-1318/Home
822,"Pizza Hut - Civil Lines, Prayagraj","No 7/3, A/1, Gr Flr, Hotel UR Complex, MG Marg, Civil Lines, Prayagraj, Uttar Pradesh, India",211001,Prayagraj,Uttar Pradesh,098732 46227,https://restaurants.pizzahut.co.in/pizza-hut-ph-mg-marg-prayagraj-pizza-restaurant-civil-lines-prayagraj-166837/Home
823,"Pizza Hut - Canal Road, Raebareli","Ground Floor, Kanal Road, Nirala Nagar, Raebareli, Uttar Pradesh, India",229001,Raebareli,Uttar Pradesh,085888 32401,https://restaurants.pizzahut.co.in/pizza-hut-ph-kanal-road-raebareli-pizza-restaurant-nirala-nagar-raebareli-178191/Home
824,Pizza Hut - Yamuna Express Way LHS,"Delhi to Agra, 107 KM Milestone, Raya - Vrindavan Road, Cut, Raya, Uttar Pradesh, India",281204,Raya,Uttar Pradesh,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-vrindavan-cut-pizza-takeaway-vrindavan-cut-raya-21774/Home
825,"Pizza Hut - Civil Lines, Shahjahanpur","No 2, Kaushik Parijat Complex, Civil Lines, Officers Colony, Shahjahanpur, Uttar Pradesh, India",242001,Shahjahanpur,Uttar Pradesh,097116 18316,https://restaurants.pizzahut.co.in/pizza-hut-ph-civil-lines-shahjahanpur-pizzerias-officers-colony-shahjahanpur-185508/Home
826,"Pizza Hut - JHV Mall, Varanasi","FC 04, 2nd Floor, Food Court, JHV Mall, PN 3, Khata No 1, Mall Road, Cantonment, Besides Hotel Ramada Plaza, Varanasi, Uttar Pradesh, India",221002,Varanasi,Uttar Pradesh,070650 11900,https://restaurants.pizzahut.co.in/pizza-hut-cantonment-mall-road-pizza-restaurant-cantonment-varanasi-98970/Home
827,"Pizza Hut - Namo Ghat, Varanasi","Namo Ghat, Rajghat, Varanasi, Uttar Pradesh, India",221001,Varanasi,Uttar Pradesh,076694 00298,https://restaurants.pizzahut.co.in/pizza-hut-namo-ghat-varanasi-in-uttar-pradesh-varanasi-rajghat-15065/Home
828,"Pizza Hut - Paharia Road, Varanasi","UGF, Hotel Surabhi International, Paharia Road, Srinagar Colony, Varanasi, Uttar Pradesh, India",221007,Varanasi,Uttar Pradesh,085888 03791,https://restaurants.pizzahut.co.in/pizza-hut-ph-paharia-road-varanasi-pizza-restaurant-srinagar-colony-varanasi-122099/Home
829,"Pizza Hut - Shivpur, Varanasi","AVS Plaza, Shivpur Bypass Rd, Laxmanpur, Shivpur, Varanasi, Uttar Pradesh, India",221001,Varanasi,Uttar Pradesh,089296 06339,https://restaurants.pizzahut.co.in/pizza-hut-ph-avs-plaza-shivpur-varanasi-pizza-restaurant-shivpur-varanasi-146782/Home
830,"Pizza Hut - Sigra, Varanasi","No C19/187/13, Gulab Bagh Colony, K Fatman Road, Sigra, Opposite Sigra Thane, Varanasi, Uttar Pradesh, India",221010,Varanasi,Uttar Pradesh,089290 40014,https://restaurants.pizzahut.co.in/pizza-hut-ph-sigra-varanasi-pizza-restaurant-sigra-varanasi-129614/Home
831,"Pizza Hut - Commercial Complex, Dehradun","C1/101, Commercial complex, ITBP Road, Indira Nagar Colony, Raj Vihar, Dehradun, Uttarakhand, India",248001,Dehradun,Uttarakhand,089290 20717,https://restaurants.pizzahut.co.in/pizza-hut-raj-vihar-pizza-restaurant-raj-vihar-dehradun-1405/Home
832,"Pizza Hut - Haridwar Bypass, Dehradun","Plot No 1591, UGF, Haridwar Bypass Road, Deheradun, Ajabpur Kalan, Opposite DDPM Mahindra Showroom, Dehradun, Uttarakhand, India",248001,Dehradun,Uttarakhand,089296 45594,https://restaurants.pizzahut.co.in/pizza-hut-ph-haridwar-bypass-dehradun-pizza-restaurant-ajabpur-kalan-dehradun-119577/Home
833,Pizza Hut - Mall of Dehradun,"FCC/3F/07, Mall of Dehradun, Haridwar Road, Dehradun, Uttarakhand, India",248005,Dehradun,Uttarakhand,078350 47272,https://restaurants.pizzahut.co.in/pizza-hut-mall-of-dehradun-in-uttarakhand-dehradun-haridwar-road-70904/Home
834,"Pizza Hut - Nanda Ki Chowki, Dehradun","Counter No 15 to 17, PN T3, Chakrata Rd, Kolhupani, Nanda Ki Chowki, Prem Nagar, Dehradun, Uttarakhand, India",248035,Dehradun,Uttarakhand,076694 00295,https://restaurants.pizzahut.co.in/pizza-hut-nanda-ki-chowki-in-uttarakhand-dehradun-prem-nagar-73521/Home
835,"Pizza Hut - Oasis Mall, Dehradun","Shop No 3, Oasis Mall, Haridwar Dehradun Rd, Jogiwala, Dharampur, Dehradun, Uttarakhand, India",248012,Dehradun,Uttarakhand,072900 68352,https://restaurants.pizzahut.co.in/pizza-hut-oasis-mall-dehradun-pizzerias-dharampur-dehradun-289401/Home
836,"Pizza Hut - Saharanpur road, Dehradun","GF, Hotel Glory, Shree ji Tower, Saharanpur Rd, Majra, Sewla Kalan, Dehradun, Uttarakhand, India",248171,Dehradun,Uttarakhand,072900 67828,https://restaurants.pizzahut.co.in/pizza-hut-ph-saharanpur-road-majra-pizza-restaurant-sewla-kalan-dehradun-124603/Home
837,"Pizza Hut - National Food Court, Haridwar","National Food Court, NH 58, Bhonri Badheri Rajputana Road,Batedi, Next To Crystal World, Haridwar, Uttarakhand, India",249405,Haridwar,Uttarakhand,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-batedi-pizza-restaurant-batedi-haridwar-23042/Home
838,"Pizza Hut - Ranipur Mor, Haridwar","Mitra Vatika , Vikas Colony, Ranipur More, Haridwar Main Rd, Govindpuri, Opposite Liberty showroom, Haridwar, Uttarakhand, India",249410,Haridwar,Uttarakhand,098731 44175,https://restaurants.pizzahut.co.in/pizza-hut-ph-ranipur-mor-haridwar-pizza-restaurant-govindpuri-haridwar-165012/Home
839,"Pizza Hut - Vaishali Colony, Haldwani","Hydel Gate, Tedi Pulia, NH 87,Nainital,Kathgodam, Adjacent Lemon Park Hotel, Nainital, Uttarakhand, India",263139,Nainital,Uttarakhand,095826 22637,https://restaurants.pizzahut.co.in/pizza-hut-kathgodam-pizzerias-kathgodam-nainital-1308/Home
840,"Pizza Hut - Malakpur Chowk, Roorkee","No 2, NH 58, Civil Lines, Opposite To Vishal Mega Mart, Roorkee, Uttarakhand, India",247667,Roorkee,Uttarakhand,096431 05647,https://restaurants.pizzahut.co.in/pizza-hut-civil-lines-pizza-restaurant-civil-lines-roorkee-1406/Home
841,"Pizza Hut - Hotel Reviera, Rudrapur","Hotel Riverra, Nainital Road, Rudrapur, Uttarakhand, India",263153,Rudrapur,Uttarakhand,085888 90757,https://restaurants.pizzahut.co.in/pizza-hut-nainital-road-pizza-restaurant-nainital-road-rudrapur-1309/Home
842,"Pizza Hut - Apcar Garden, Asansol","No 445, Khaitan No 155, 109/1, Plot No 58, near Sen Raliegh Road, LGF, CS, Apcar Garden, Asansol, West Bengal, India",713304,Asansol,West Bengal,098993 07665,https://restaurants.pizzahut.co.in/pizza-hut-ph-apcar-garden-asansol-pizza-restaurant-apcar-garden-asansol-297819/Home
843,"Pizza Hut - NSCBI Airport, Bankura","No 83, Gate No 3C, NSCBI Airport, Kazi NazrulIslam Sarani, Dum Dum, Bankura, West Bengal, India",700052,Bankura,West Bengal,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-dum-dum-pizza-restaurant-dum-dum-bankura-44221/Home
844,"Pizza Hut - Bagdogra Airport, Bagdogra","Bagdogra International Airport, Bagdogra, Darjeeling, West Bengal, India",734421,Darjeeling,West Bengal,098835 87419,https://restaurants.pizzahut.co.in/pizza-hut-ph-bagdogra-airport-pizza-restaurant-bagdogra-darjeeling-322887/Home
845,"Pizza Hut - Junction Mall, Durgapur","The Junction Mall City Centre, Sahid Khudiram Sarani, Durgapur, West Bengal, India",713216,Durgapur,West Bengal,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-sahid-khudiram-sarani-pizza-restaurant-sahid-khudiram-sarani-durgapur-1340/Home
846,"Pizza Hut - Ambuja City Centre, Haldia","Ambuja City Centre, Bhabanipur, Debhog, East Midnapore, West Bengal, India",721629,East Midnapore,West Bengal,089290 31697,https://restaurants.pizzahut.co.in/pizza-hut-ph-ambuja-city-centre-haldia-pizza-restaurant-debhog-east-midnapore-305353/Home
847,"Pizza Hut - Avani Mall, Kolkata","No 32, 3rd Floor, Kajipara, Food Court, Jagat Banerjee Ghat Road,Foreshore Road, Howrah, West Bengal, India",711102,Howrah,West Bengal,099039 81169,https://restaurants.pizzahut.co.in/pizza-hut-foreshore-road-pizza-restaurant-foreshore-road-howrah-1349/Home
848,"Pizza Hut - Grand Trunk Rd Liluah, Kolkata","No 243, North Liluah, Grand Trunk Rd, Howrah, Howrah, West Bengal, India",711204,Howrah,West Bengal,097116 38961,https://restaurants.pizzahut.co.in/pizza-hut-ph-gt-road-liluah-howrah-pizza-restaurant-howrah-howrah-178189/Home
849,"Pizza Hut - Howrah Station, Kolkata","Gr Floor, Howrah Rail Yatri Niwas, Howrah Railway St, Next to KFC, Howrah, West Bengal, India",711101,Howrah,West Bengal,089290 28785,https://restaurants.pizzahut.co.in/pizza-hut-howrah-railway-st-pizza-restaurant-howrah-railway-st-howrah-1344/Home
850,"Pizza Hut - Platina Mall Howrah, Kolkata","No 1, Howrah Railway Stn, Nityadhan Mukherjee Rd, Howrah, West Bengal, India",711101,Howrah,West Bengal,085109 45891,https://restaurants.pizzahut.co.in/pizza-hut-ph-platina-mall-howrah-pizzerias-nityadhan-mukherjee-rd-howrah-200465/Home
851,"Pizza Hut - OT Rd, Kharagpur",,721305,Kharagpur,West Bengal,,https://restaurants.pizzahut.co.in/pizza-hut-ot-rd-kharagpur-in-west-bengal-kharagpur-inda-31679/Home
852,"Pizza Hut - HB Town Sodepur, Kolkata","E2, Sadhana Apartment, H B Town, Sodepur, Khardaha, West Bengal, India",700114,Khardaha,West Bengal,089290 37549,https://restaurants.pizzahut.co.in/pizza-hut-ph-h-b-town-sodepur-pizza-restaurant-sodepur-kolkata-119581/Home
853,"Pizza Hut - Axis Mall, Kolkata",,700156,Kolkata,West Bengal,,https://restaurants.pizzahut.co.in/pizza-hut-axis-mall-kolkata-pizza-restaurant-new-town-kolkata-294966/Home
854,"Pizza Hut - Bidhannagar, Kolkata","NICCO PARK, Bidhannagar, Kolkata, West Bengal, India",700106,Kolkata,West Bengal,070650 11221,https://restaurants.pizzahut.co.in/pizza-hut-bidhannagar-kolkata-in-west-bengal-kolkata-bidhannagar-75486/Home
855,"Pizza Hut - Central Avenue, Kolkata","No 219, Central Avenue, Jorasanko, Ram Bagan, Kolkata, West Bengal, India",700006,Kolkata,West Bengal,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-central-avenue-kolkata-in-west-bengal-kolkata-ram-bagan-38808/Home
